Stock,Year,Month,Dividends
CAG,2016,Jul,0.25
CAG,2016,Oct,0.25
CAG,2017,Apr,0.2
CAG,2017,Jan,0.2
CAG,2017,Jul,0.2125
CAG,2017,Oct,0.2125
CAG,2018,Apr,0.2125
CAG,2018,Jan,0.2125
CAG,2018,Jul,0.2125
CAG,2018,Oct,0.2125
CAG,2019,Apr,0.2125
CAG,2019,Jan,0.2125
CAG,2019,Jul,0.2125
CAG,2019,Oct,0.213
CAH,2010,Dec,0.195
CAH,2010,Jun,0.195
CAH,2010,Mar,0.175
CAH,2010,Sep,0.195
CAH,2011,Dec,0.215
CAH,2011,Jun,0.215
CAH,2011,Mar,0.195
CAH,2011,Sep,0.215
CAH,2012,Dec,0.275
CAH,2012,Jun,0.2375
CAH,2012,Mar,0.215
CAH,2012,Sep,0.2375
CAH,2013,Dec,0.3025
CAH,2013,Jun,0.3025
CAH,2013,Mar,0.275
CAH,2013,Sep,0.3025
CAH,2014,Dec,0.3425
CAH,2014,Jun,0.3425
CAH,2014,Mar,0.3025
CAH,2014,Sep,0.3425
CAH,2015,Dec,0.387
CAH,2015,Jun,0.387
CAH,2015,Mar,0.3425
CAH,2015,Sep,0.387
CAH,2016,Dec,0.8978
CAH,2016,Jun,0.4489
CAH,2016,Mar,0.387
CAH,2016,Sep,0.4489
CAH,2017,Dec,0.462
CAH,2017,Jun,0.4624
CAH,2017,Mar,0.4489
CAH,2017,Sep,0.4624
CAH,2018,Dec,0.4763
CAH,2018,Jan,0.4624
CAH,2018,Jun,0.4763
CAH,2018,Mar,0.4624
CAH,2018,Sep,0.4763
CAH,2019,Dec,0.4811
CAH,2019,Jun,0.4811
CAH,2019,Mar,0.4763
CAH,2019,Sep,0.481
CAJ,2010,Dec,0.910909
CAJ,2010,Jun,0.586104
CAJ,2011,Dec,0.912009
CAJ,2011,Jun,0.89409
CAJ,2012,Apr,0.912009
CAJ,2012,Dec,0.747304
CAJ,2012,Jun,0.761904
CAJ,2013,Dec,0.628383
CAJ,2013,Jun,0.666803
CAJ,2014,Dec,0.706978
CAJ,2014,Jun,0.5556
CAJ,2015,Dec,0.666192
CAJ,2015,Jun,0.628035
CAJ,2016,Dec,0.671621
CAJ,2016,Jun,0.744638
CAJ,2017,Dec,0.798496
CAJ,2017,Jun,0.675736
CAJ,2018,Dec,0.72124
CAJ,2018,Jun,0.719877
CAJ,2019,Dec,0.741803
CAJ,2019,Jun,0.753295
CAKE,2012,Aug,0.12
CAKE,2012,Nov,0.12
CAKE,2013,Aug,0.14
CAKE,2013,Mar,0.12
CAKE,2013,May,0.12
CAKE,2013,Nov,0.14
CAKE,2014,Aug,0.165
CAKE,2014,Feb,0.14
CAKE,2014,May,0.14
CAKE,2014,Nov,0.165
CAKE,2015,Aug,0.2
CAKE,2015,Feb,0.165
CAKE,2015,May,0.165
CAKE,2015,Nov,0.2
CAKE,2016,Aug,0.24
CAKE,2016,Feb,0.2
CAKE,2016,May,0.2
CAKE,2016,Nov,0.24
CAKE,2017,Aug,0.29
CAKE,2017,Mar,0.24
CAKE,2017,May,0.24
CAKE,2017,Nov,0.29
CAKE,2018,Aug,0.33
CAKE,2018,Feb,0.29
CAKE,2018,May,0.29
CAKE,2018,Nov,0.33
CAKE,2019,Aug,0.36
CAKE,2019,Mar,0.33
CAKE,2019,May,0.33
CAKE,2019,Nov,0.36
CAL,2010,Dec,0.07
CAL,2010,Jun,0.07
CAL,2010,Mar,0.07
CAL,2010,Sep,0.07
CAL,2011,Dec,0.07
CAL,2011,Jun,0.07
CAL,2011,Mar,0.07
CAL,2011,Sep,0.07
CAL,2012,Dec,0.07
CAL,2012,Jun,0.07
CAL,2012,Mar,0.07
CAL,2012,Sep,0.07
CAL,2013,Dec,0.07
CAL,2013,Jun,0.07
CAL,2013,Mar,0.07
CAL,2013,Sep,0.07
CAL,2014,Dec,0.07
CAL,2014,Jun,0.07
CAL,2014,Mar,0.07
CAL,2014,Sep,0.07
CAL,2015,Dec,0.07
CAL,2015,Jun,0.07
CAL,2015,Mar,0.07
CAL,2015,Sep,0.07
CAL,2016,Dec,0.07
CAL,2016,Jun,0.07
CAL,2016,Mar,0.07
CAL,2016,May,0.07
CAL,2016,Sep,0.07
CAL,2017,Dec,0.07
CAL,2017,Jun,0.14
CAL,2017,Mar,0.07
CAL,2017,Sep,0.07
CAL,2018,Dec,0.07
CAL,2018,Jun,0.07
CAL,2018,Mar,0.07
CAL,2018,Sep,0.07
CAL,2019,Dec,0.07
CAL,2019,Jun,0.07
CAL,2019,Mar,0.07
CAL,2019,Sep,0.07
CALM,2010,Apr,0.24
CALM,2010,Aug,0.147
CALM,2010,Jan,0.086
CALM,2010,Oct,0.0335
CALM,2011,Apr,0.235
CALM,2011,Aug,0.051
CALM,2011,Jan,0.106
CALM,2011,Oct,0.022
CALM,2012,Apr,0.182
CALM,2012,Aug,0.26
CALM,2012,Jan,0.1625
CALM,2012,Oct,0.065
CALM,2013,Apr,0.2115
CALM,2013,Jan,0.0995
CALM,2013,Oct,0.034
CALM,2014,Apr,0.2955
CALM,2014,Aug,0.217
CALM,2014,Jan,0.1805
CALM,2014,Oct,0.1905
CALM,2015,Apr,0.35
CALM,2015,Jan,0.252
CALM,2015,Jul,0.317
CALM,2015,Oct,0.983
CALM,2016,Apr,0.441
CALM,2016,Jan,0.751
CALM,2018,Aug,0.351
CALM,2018,Oct,0.085
CALM,2019,Apr,0.272
CALM,2019,Jan,0.149
CAMT,2017,Nov,0.28
CAMT,2018,May,0.28
CAMT,2019,Aug,0.34
CANG,2019,May,0.25
CAPL,2013,Aug,0.4775
CAPL,2013,Jan,0.2948
CAPL,2013,May,0.4525
CAPL,2013,Nov,0.5025
CAPL,2014,Aug,0.5225
CAPL,2014,Mar,0.5125
CAPL,2014,May,0.5125
CAPL,2014,Nov,0.5325
CAPL,2015,Jun,1.095
CAPL,2015,Mar,0.5425
CAPL,2015,Nov,0.5775
CAPL,2015,Sep,0.5625
CAPL,2016,Aug,0.603
CAPL,2016,Feb,0.5925
CAPL,2016,May,0.5975
CAPL,2016,Nov,0.608
CAPL,2017,Aug,0.6225
CAPL,2017,Feb,0.613
CAPL,2017,May,0.6175
CAPL,2017,Nov,0.6275
CAPL,2018,Aug,0.525
CAPL,2018,Feb,0.6275
CAPL,2018,May,0.525
CAPL,2018,Nov,0.525
CAPL,2019,Feb,0.525
CAPL,2019,Jul,0.525
CAPL,2019,May,0.525
CAPL,2019,Nov,0.525
CARV,2010,Aug,0.375
CARV,2010,Feb,1.5
CARV,2010,Jul,0.375
CASH,2010,Dec,0.04333
CASH,2010,Jun,0.04333
CASH,2010,Mar,0.04333
CASH,2010,Sep,0.04333
CASH,2011,Dec,0.04333
CASH,2011,Jun,0.04333
CASH,2011,Mar,0.04333
CASH,2011,Sep,0.04333
CASH,2012,Dec,0.04333
CASH,2012,Jun,0.04333
CASH,2012,Mar,0.04333
CASH,2012,Sep,0.04333
CASH,2013,Dec,0.04333
CASH,2013,Jun,0.04333
CASH,2013,Mar,0.04333
CASH,2013,Sep,0.04333
CASH,2014,Dec,0.04333
CASH,2014,Jun,0.04333
CASH,2014,Mar,0.04333
CASH,2014,Sep,0.04333
CASH,2015,Dec,0.04333
CASH,2015,Jun,0.04333
CASH,2015,Mar,0.04333
CASH,2015,Sep,0.04333
CASH,2016,Dec,0.04333
CASH,2016,Jun,0.17333
CASH,2016,Mar,0.04333
CASH,2016,Sep,0.04333
CASH,2017,Dec,0.04333
CASH,2017,Jun,0.04333
CASH,2017,Mar,0.04333
CASH,2017,Sep,0.04333
CASH,2018,Dec,0.05
CASH,2018,Jun,0.04333
CASH,2018,Mar,0.04333
CASH,2018,Sep,0.05
CASH,2019,Dec,0.05
CASH,2019,Jun,0.05
CASH,2019,Mar,0.05
CASH,2019,Sep,0.05
CASS,2010,Dec,0.11019
CASS,2010,Jun,0.09642
CASS,2010,Mar,0.09642
CASS,2010,Sep,0.09642
CASS,2011,Aug,0.11019
CASS,2011,Dec,0.11708
CASS,2011,Jun,0.11019
CASS,2011,Mar,0.11019
CASS,2012,Aug,0.11708
CASS,2012,Dec,0.12424
CASS,2012,Jun,0.11708
CASS,2012,Mar,0.11708
CASS,2013,Dec,0.15152
CASS,2013,Mar,0.13636
CASS,2013,May,0.13636
CASS,2013,Sep,0.13636
CASS,2014,Dec,0.15909
CASS,2014,Jun,0.15152
CASS,2014,Mar,0.15152
CASS,2014,Sep,0.15152
CASS,2015,Dec,0.16667
CASS,2015,Jun,0.15909
CASS,2015,Mar,0.15909
CASS,2015,Sep,0.15909
CASS,2016,Aug,0.16667
CASS,2016,Dec,0.17424
CASS,2016,Jun,0.16667
CASS,2016,Mar,0.16667
CASS,2017,Aug,0.17424
CASS,2017,Dec,0.2
CASS,2017,Mar,0.17424
CASS,2017,May,0.17424
CASS,2018,Aug,0.21667
CASS,2018,Dec,0.26
CASS,2018,Jun,0.21667
CASS,2018,Mar,0.2
CASS,2019,Aug,0.26
CASS,2019,Dec,0.27
CASS,2019,Jun,0.26
CASS,2019,Mar,0.26
CASY,2010,Apr,0.085
CASY,2010,Jan,0.085
CASY,2010,Jul,0.1
CASY,2010,Oct,0.135
CASY,2011,Apr,0.135
CASY,2011,Jan,0.135
CASY,2011,Jul,0.15
CASY,2011,Oct,0.15
CASY,2012,Apr,0.15
CASY,2012,Jan,0.15
CASY,2012,Jul,0.165
CASY,2012,Oct,0.165
CASY,2013,Apr,0.165
CASY,2013,Jan,0.165
CASY,2013,Jul,0.18
CASY,2013,Oct,0.18
CASY,2014,Apr,0.18
CASY,2014,Jan,0.18
CASY,2014,Jul,0.2
CASY,2014,Oct,0.2
CASY,2015,Apr,0.2
CASY,2015,Jan,0.2
CASY,2015,Jul,0.22
CASY,2015,Oct,0.22
CASY,2016,Apr,0.22
CASY,2016,Jan,0.22
CASY,2016,Jul,0.24
CASY,2016,Oct,0.24
CASY,2017,Apr,0.24
CASY,2017,Aug,0.26
CASY,2017,Jan,0.24
CASY,2017,Jul,0.26
CASY,2017,Oct,0.26
CASY,2018,Apr,0.26
CASY,2018,Jan,0.26
CASY,2018,Jul,0.29
CASY,2018,Oct,0.29
CASY,2019,Apr,0.29
CASY,2019,Jan,0.29
CASY,2019,Jul,0.32
CASY,2019,Oct,0.32
CAT,2010,Apr,0.42
CAT,2010,Jan,0.42
CAT,2010,Jul,0.44
CAT,2010,Oct,0.44
CAT,2011,Apr,0.44
CAT,2011,Jan,0.44
CAT,2011,Jul,0.46
CAT,2011,Oct,0.46
CAT,2012,Apr,0.46
CAT,2012,Dec,0.52
CAT,2012,Jan,0.46
CAT,2012,Jul,0.52
CAT,2012,Oct,0.52
CAT,2013,Apr,0.52
CAT,2013,Jul,0.6
CAT,2013,Oct,0.6
CAT,2014,Apr,0.6
CAT,2014,Jan,1.2
CAT,2014,Jul,0.7
CAT,2014,Oct,0.7
CAT,2015,Apr,0.7
CAT,2015,Jan,0.7
CAT,2015,Jul,0.77
CAT,2015,Oct,0.77
CAT,2016,Apr,0.77
CAT,2016,Jan,1.54
CAT,2016,Jul,0.77
CAT,2016,Oct,0.77
CAT,2017,Apr,0.77
CAT,2017,Jan,0.77
CAT,2017,Jul,0.78
CAT,2017,Oct,0.78
CAT,2018,Apr,0.78
CAT,2018,Jan,0.78
CAT,2018,Jul,0.86
CAT,2018,Oct,0.86
CAT,2019,Apr,0.86
CAT,2019,Jan,0.86
CAT,2019,Jul,1.03
CAT,2019,Oct,1.03
CATC,2010,Dec,0.35
CATC,2010,Jun,0.35
CATC,2010,Mar,0.35
CATC,2010,Sep,0.35
CATC,2011,Dec,0.37
CATC,2011,Jun,0.35
CATC,2011,Mar,0.35
CATC,2011,Sep,0.35
CATC,2012,Dec,0.39
CATC,2012,Jun,0.37
CATC,2012,Mar,0.37
CATC,2012,Sep,0.37
CATC,2013,Dec,0.42
CATC,2013,Jun,0.39
CATC,2013,Mar,0.39
CATC,2013,Sep,0.39
CATC,2014,Dec,0.42
CATC,2014,Jun,0.42
CATC,2014,Mar,0.42
CATC,2014,Sep,0.42
CATC,2015,Dec,0.45
CATC,2015,Jun,0.45
CATC,2015,Mar,0.45
CATC,2015,Sep,0.45
CATC,2016,Dec,0.46
CATC,2016,Jun,0.46
CATC,2016,Mar,0.46
CATC,2016,Sep,0.46
CATC,2017,Aug,0.47
CATC,2017,Jun,0.46
CATC,2017,Mar,0.46
CATC,2017,Nov,0.47
CATC,2018,Aug,0.5
CATC,2018,Feb,0.48
CATC,2018,May,0.48
CATC,2018,Oct,0.5
CATC,2019,Feb,0.51
CATC,2019,Jul,0.51
CATC,2019,May,0.51
CATC,2019,Nov,0.51
CATO,2010,Dec,0.185
CATO,2010,Jun,0.185
CATO,2010,Mar,0.165
CATO,2010,Sep,0.185
CATO,2011,Dec,0.23
CATO,2011,Jun,0.23
CATO,2011,Mar,0.185
CATO,2011,Sep,0.23
CATO,2012,Dec,0.25
CATO,2012,Jun,0.25
CATO,2012,Mar,0.23
CATO,2012,Sep,0.25
CATO,2013,Dec,0.05
CATO,2013,Jun,0.05
CATO,2013,Mar,0.05
CATO,2013,Sep,0.05
CATO,2014,Dec,0.3
CATO,2014,Jun,0.3
CATO,2014,Mar,0.3
CATO,2014,Sep,0.3
CATO,2015,Dec,0.3
CATO,2015,Jun,0.3
CATO,2015,Mar,0.3
CATO,2015,Sep,0.3
CATO,2016,Dec,0.33
CATO,2016,Jun,0.33
CATO,2016,Mar,0.3
CATO,2016,Sep,0.33
CATO,2017,Dec,0.33
CATO,2017,Jun,0.33
CATO,2017,Mar,0.33
CATO,2017,Sep,0.33
CATO,2018,Dec,0.33
CATO,2018,Jun,0.33
CATO,2018,Mar,0.33
CATO,2018,Sep,0.33
CATO,2019,Dec,0.33
CATO,2019,Jun,0.33
CATO,2019,Mar,0.33
CATO,2019,Sep,0.33
CATY,2010,Aug,0.01
CATY,2010,Feb,0.01
CATY,2010,May,0.01
CATY,2010,Nov,0.01
CATY,2011,Aug,0.01
CATY,2011,Dec,0.01
CATY,2011,Feb,0.01
CATY,2011,May,0.01
CATY,2012,Aug,0.01
CATY,2012,Feb,0.01
CATY,2012,May,0.01
CATY,2012,Nov,0.01
CATY,2013,Aug,0.01
CATY,2013,Feb,0.01
CATY,2013,May,0.01
CATY,2013,Nov,0.05
CATY,2014,Aug,0.07
CATY,2014,Feb,0.05
CATY,2014,May,0.07
CATY,2014,Nov,0.1
CATY,2015,Aug,0.14
CATY,2015,Feb,0.1
CATY,2015,May,0.14
CATY,2015,Nov,0.18
CATY,2016,Aug,0.18
CATY,2016,Feb,0.18
CATY,2016,May,0.18
CATY,2016,Nov,0.21
CATY,2017,Aug,0.21
CATY,2017,Feb,0.21
CATY,2017,May,0.21
CATY,2017,Nov,0.24
CATY,2018,Aug,0.24
CATY,2018,Feb,0.24
CATY,2018,May,0.24
CATY,2018,Nov,0.31
CATY,2019,Aug,0.31
CATY,2019,Mar,0.31
CATY,2019,May,0.31
CATY,2019,Nov,0.31
CB,2010,Dec,0.7
CB,2010,Jul,0.33
CB,2010,Jun,0.37
CB,2010,Mar,0.6799999999999999
CB,2010,Sep,0.7
CB,2011,Dec,0.39
CB,2011,Jun,0.74
CB,2011,Mar,0.72
CB,2011,Sep,0.74
CB,2012,Dec,0.8999999999999999
CB,2012,Jan,0.47
CB,2012,Jul,0.49
CB,2012,Jun,0.41
CB,2012,Mar,0.8799999999999999
CB,2012,Sep,0.8999999999999999
CB,2013,Dec,0.44
CB,2013,Jul,0.51
CB,2013,Jun,0.44
CB,2013,Mar,0.9299999999999999
CB,2013,Sep,0.95
CB,2014,Dec,1.15
CB,2014,Jan,1.26
CB,2014,Jul,0.65
CB,2014,Jun,0.5
CB,2014,Mar,1.13
CB,2014,Sep,1.15
CB,2015,Dec,1.24
CB,2015,Jun,1.24
CB,2015,Mar,1.22
CB,2015,Sep,1.24
CB,2016,Dec,0.69
CB,2016,Jun,0.69
CB,2016,Mar,0.67
CB,2016,Sep,0.69
CB,2017,Dec,0.71
CB,2017,Jun,0.71
CB,2017,Mar,0.69
CB,2017,Sep,0.71
CB,2018,Dec,0.73
CB,2018,Jun,0.73
CB,2018,Mar,0.71
CB,2018,Sep,0.73
CB,2019,Dec,0.75
CB,2019,Jun,0.75
CB,2019,Mar,0.73
CB,2019,Sep,0.75
CBAN,2017,Aug,0.025
CBAN,2017,Dec,0.025
CBAN,2017,Feb,0.025
CBAN,2017,May,0.025
CBAN,2018,Aug,0.05
CBAN,2018,Jun,0.05
CBAN,2018,Mar,0.05
CBAN,2018,Oct,0.05
CBAN,2019,Apr,0.075
CBAN,2019,Jan,0.075
CBAN,2019,Jul,0.075
CBAN,2019,Oct,0.075
CBD,2010,Apr,0.41457
CBD,2010,Aug,0.08117
CBD,2010,Jun,0.002
CBD,2010,May,0.08663
CBD,2010,Nov,0.046811
CBD,2011,Apr,0.281753
CBD,2011,Aug,0.055221
CBD,2011,May,0.055831
CBD,2011,Nov,0.048141
CBD,2012,Aug,0.054
CBD,2012,Jun,0.054088
CBD,2012,May,0.201565
CBD,2012,Nov,0.0461
CBD,2013,Apr,0.30511
CBD,2013,Aug,0.056208
CBD,2013,May,0.062957
CBD,2013,Oct,0.056404
CBD,2014,Apr,0.258157
CBD,2014,Aug,0.0632
CBD,2014,May,0.062955
CBD,2014,Nov,0.054775
CBD,2015,Apr,0.242563
CBD,2015,Aug,0.042189
CBD,2015,May,0.047152
CBD,2015,Nov,0.039376
CBD,2016,Apr,0.004425
CBD,2017,Dec,0.09483
CBD,2018,Apr,0.096279
CBD,2018,Dec,0.071372
CBD,2018,May,0.083923
CBD,2018,Oct,0.111458
CBD,2019,Apr,0.193912
CBD,2019,Jul,0.037241
CBFV,2010,Dec,0.41
CBFV,2010,Jun,0.4
CBFV,2011,Dec,0.42
CBFV,2011,Jun,0.41
CBFV,2012,Dec,0.42
CBFV,2012,Jun,0.42
CBFV,2013,Dec,0.21
CBFV,2013,Jun,0.21
CBFV,2013,Mar,0.21
CBFV,2013,Sep,0.21
CBFV,2014,Dec,0.21
CBFV,2014,Jun,0.21
CBFV,2014,Mar,0.21
CBFV,2014,Sep,0.21
CBFV,2015,Dec,0.22
CBFV,2015,Jun,0.21
CBFV,2015,Mar,0.21
CBFV,2015,Sep,0.21
CBFV,2016,Dec,0.22
CBFV,2016,Jun,0.22
CBFV,2016,Mar,0.22
CBFV,2016,Sep,0.22
CBFV,2017,Dec,0.22
CBFV,2017,Jun,0.22
CBFV,2017,Mar,0.22
CBFV,2017,Sep,0.22
CBFV,2018,Dec,0.23
CBFV,2018,Jun,0.22
CBFV,2018,Mar,0.22
CBFV,2018,Sep,0.22
CBFV,2019,Dec,0.24
CBFV,2019,Jun,0.24
CBFV,2019,Mar,0.24
CBFV,2019,Sep,0.24
CBIO,2015,Aug,59.745
CBL,2010,Dec,0.2
CBL,2010,Jun,0.2
CBL,2010,Mar,0.2
CBL,2010,Sep,0.2
CBL,2011,Dec,0.21
CBL,2011,Jun,0.21
CBL,2011,Mar,0.21
CBL,2011,Sep,0.21
CBL,2012,Dec,0.22
CBL,2012,Jun,0.22
CBL,2012,Mar,0.22
CBL,2012,Sep,0.22
CBL,2013,Dec,0.245
CBL,2013,Jun,0.23
CBL,2013,Mar,0.23
CBL,2013,Sep,0.23
CBL,2014,Dec,0.265
CBL,2014,Jun,0.245
CBL,2014,Mar,0.245
CBL,2014,Sep,0.245
CBL,2015,Dec,0.265
CBL,2015,Jun,0.265
CBL,2015,Mar,0.265
CBL,2015,Sep,0.265
CBL,2016,Dec,0.265
CBL,2016,Jun,0.265
CBL,2016,Mar,0.53
CBL,2016,Sep,0.265
CBL,2017,Dec,0.2
CBL,2017,Jun,0.265
CBL,2017,Mar,0.265
CBL,2017,Sep,0.265
CBL,2018,Dec,0.075
CBL,2018,Jun,0.2
CBL,2018,Mar,0.2
CBL,2018,Sep,0.2
CBL,2019,Mar,0.075
CBRL,2010,Apr,0.2
CBRL,2010,Jan,0.2
CBRL,2010,Jul,0.2
CBRL,2010,Oct,0.22
CBRL,2011,Apr,0.22
CBRL,2011,Jan,0.22
CBRL,2011,Jul,0.22
CBRL,2011,Oct,0.25
CBRL,2012,Apr,0.25
CBRL,2012,Jan,0.25
CBRL,2012,Jul,0.4
CBRL,2012,Oct,0.5
CBRL,2013,Apr,0.5
CBRL,2013,Jan,0.5
CBRL,2013,Jul,0.75
CBRL,2013,Oct,0.75
CBRL,2014,Apr,1.5
CBRL,2014,Jan,0.75
CBRL,2014,Jul,1.0
CBRL,2014,Oct,1.0
CBRL,2015,Apr,1.0
CBRL,2015,Jan,1.0
CBRL,2015,Jul,4.1
CBRL,2015,Oct,1.1
CBRL,2016,Apr,1.1
CBRL,2016,Jan,1.1
CBRL,2016,Jul,4.4
CBRL,2016,Oct,1.15
CBRL,2017,Apr,1.15
CBRL,2017,Jan,1.15
CBRL,2017,Jul,4.7
CBRL,2017,Oct,1.2
CBRL,2018,Apr,1.2
CBRL,2018,Jan,1.2
CBRL,2018,Jul,5.0
CBRL,2018,Oct,1.25
CBRL,2019,Apr,1.25
CBRL,2019,Jan,1.25
CBRL,2019,Jul,4.3
CBRL,2019,Oct,1.3
CBSH,2010,Dec,0.17551
CBSH,2010,Jun,0.18413
CBSH,2010,Mar,0.18413
CBSH,2010,Sep,0.18413
CBSH,2011,Jun,0.18021
CBSH,2011,Mar,0.18021
CBSH,2011,Nov,0.17159
CBSH,2011,Sep,0.18021
CBSH,2012,Jun,0.18021
CBSH,2012,Mar,0.18021
CBSH,2012,Nov,1.35581
CBSH,2012,Sep,0.18021
CBSH,2013,Jun,0.18511
CBSH,2013,Mar,0.18511
CBSH,2013,Nov,0.18486
CBSH,2013,Sep,0.18511
CBSH,2014,Jun,0.19436
CBSH,2014,Mar,0.19436
CBSH,2014,Nov,0.1941
CBSH,2014,Sep,0.19436
CBSH,2015,Jun,0.20408
CBSH,2015,Mar,0.20408
CBSH,2015,Nov,0.20381
CBSH,2015,Sep,0.20408
CBSH,2016,Jun,0.21429
CBSH,2016,Mar,0.21429
CBSH,2016,Nov,0.21429
CBSH,2016,Sep,0.21429
CBSH,2017,Jun,0.21429
CBSH,2017,Mar,0.21429
CBSH,2017,Nov,0.21429
CBSH,2017,Sep,0.21429
CBSH,2018,Jun,0.22381
CBSH,2018,Mar,0.22381
CBSH,2018,Nov,0.235
CBSH,2018,Sep,0.22381
CBSH,2019,Dec,0.26
CBSH,2019,Jun,0.26
CBSH,2019,Mar,0.26
CBSH,2019,Sep,0.26
CBSHP,2014,Aug,0.3
CBSHP,2014,Nov,0.375
CBSHP,2015,Aug,0.375
CBSHP,2015,Feb,0.375
CBSHP,2015,May,0.375
CBSHP,2015,Nov,0.75
CBSHP,2016,Aug,0.375
CBSHP,2016,Feb,0.375
CBSHP,2016,Jun,0.375
CBSHP,2016,May,0.375
CBSHP,2016,Nov,0.375
CBSHP,2017,Aug,0.375
CBSHP,2017,Feb,0.375
CBSHP,2017,May,0.375
CBSHP,2017,Nov,0.375
CBSHP,2018,Aug,0.375
CBSHP,2018,Feb,0.375
CBSHP,2018,May,0.375
CBSHP,2018,Nov,0.375
CBSHP,2019,Aug,0.375
CBSHP,2019,Feb,0.375
CBSHP,2019,May,0.375
CBSHP,2019,Nov,0.375
CBT,2010,Aug,0.18
CBT,2010,Feb,0.18
CBT,2010,May,0.18
CBT,2010,Nov,0.18
CBT,2011,Aug,0.18
CBT,2011,Feb,0.18
CBT,2011,May,0.18
CBT,2011,Nov,0.18
CBT,2012,Aug,0.2
CBT,2012,Feb,0.18
CBT,2012,May,0.2
CBT,2012,Nov,0.2
CBT,2013,Aug,0.2
CBT,2013,Feb,0.2
CBT,2013,May,0.2
CBT,2013,Nov,0.2
CBT,2014,Aug,0.22
CBT,2014,Feb,0.2
CBT,2014,May,0.22
CBT,2014,Nov,0.22
CBT,2015,Aug,0.22
CBT,2015,Feb,0.22
CBT,2015,Jan,0.215
CBT,2015,May,0.22
CBT,2015,Nov,0.22
CBT,2016,Aug,0.3
CBT,2016,Feb,0.22
CBT,2016,May,0.3
CBT,2016,Nov,0.3
CBT,2017,Aug,0.315
CBT,2017,Feb,0.3
CBT,2017,May,0.315
CBT,2017,Nov,0.315
CBT,2018,Aug,0.33
CBT,2018,Feb,0.315
CBT,2018,May,0.33
CBT,2018,Nov,0.33
CBT,2019,Aug,0.35
CBT,2019,Feb,0.33
CBT,2019,May,0.35
CBT,2019,Nov,0.35
CBTX,2017,Dec,0.05
CBTX,2018,Dec,0.05
CBTX,2018,Jun,0.05
CBTX,2018,Mar,0.05
CBTX,2018,Sep,0.05
CBTX,2019,Dec,0.1
CBTX,2019,Jun,0.1
CBTX,2019,Mar,0.1
CBTX,2019,Sep,0.1
CBU,2010,Dec,0.24
CBU,2010,Jun,0.24
CBU,2010,Mar,0.22
CBU,2010,Sep,0.24
CBU,2011,Dec,0.26
CBU,2011,Jun,0.24
CBU,2011,Mar,0.24
CBU,2011,Sep,0.26
CBU,2012,Dec,0.27
CBU,2012,Jun,0.26
CBU,2012,Mar,0.26
CBU,2012,Sep,0.27
CBU,2013,Dec,0.28
CBU,2013,Jun,0.27
CBU,2013,Mar,0.27
CBU,2013,Sep,0.28
CBU,2014,Dec,0.3
CBU,2014,Jun,0.28
CBU,2014,Mar,0.28
CBU,2014,Sep,0.3
CBU,2015,Dec,0.31
CBU,2015,Jun,0.3
CBU,2015,Mar,0.3
CBU,2015,Sep,0.31
CBU,2016,Aug,0.5
CBU,2016,Dec,0.32
CBU,2016,Jun,0.31
CBU,2016,Mar,0.31
CBU,2016,Sep,0.32
CBU,2017,Dec,0.34
CBU,2017,Jun,0.32
CBU,2017,Mar,0.32
CBU,2017,Sep,0.34
CBU,2018,Dec,0.38
CBU,2018,Jun,0.34
CBU,2018,Mar,0.34
CBU,2018,Sep,0.38
CBU,2019,Dec,0.41
CBU,2019,Jun,0.38
CBU,2019,Mar,0.38
CBU,2019,Sep,0.41
CC,2015,Jul,0.55
CC,2015,Nov,0.06
CC,2016,Aug,0.03
CC,2016,Mar,0.03
CC,2016,May,0.03
CC,2016,Nov,0.03
CC,2017,Aug,0.03
CC,2017,Feb,0.03
CC,2017,May,0.03
CC,2017,Nov,0.03
CC,2018,Aug,0.25
CC,2018,Feb,0.17
CC,2018,May,0.17
CC,2018,Nov,0.25
CC,2019,Aug,0.25
CC,2019,Feb,0.25
CC,2019,May,0.25
CC,2019,Nov,0.25
CCBG,2010,Dec,0.1
CCBG,2010,Jun,0.1
CCBG,2010,Mar,0.19
CCBG,2010,Sep,0.1
CCBG,2011,Jun,0.1
CCBG,2011,Mar,0.1
CCBG,2011,Sep,0.1
CCBG,2014,Dec,0.03
CCBG,2014,Jun,0.02
CCBG,2014,Mar,0.02
CCBG,2014,Sep,0.02
CCBG,2015,Dec,0.04
CCBG,2015,Jun,0.03
CCBG,2015,Mar,0.03
CCBG,2015,Sep,0.03
CCBG,2016,Dec,0.05
CCBG,2016,Jun,0.04
CCBG,2016,Mar,0.04
CCBG,2016,Sep,0.04
CCBG,2017,Aug,0.14
CCBG,2017,Dec,0.07
CCBG,2017,Jun,0.05
CCBG,2017,Mar,0.05
CCBG,2018,Aug,0.09
CCBG,2018,Jun,0.07
CCBG,2018,Mar,0.07
CCBG,2018,Nov,0.09
CCBG,2019,Dec,0.13
CCBG,2019,Jun,0.11
CCBG,2019,Mar,0.11
CCBG,2019,Sep,0.13
CCCL,2013,Dec,0.8
CCCL,2013,Jun,0.8
CCCL,2014,Dec,0.104
CCCL,2014,Jun,0.104
CCEP,2010,Jun,0.09
CCEP,2010,Mar,0.09
CCEP,2010,Nov,0.12
CCEP,2010,Oct,10.0
CCEP,2010,Sep,0.09
CCEP,2011,Jun,0.13
